price,carat,depth,table,x,y,z
8476,1.56,61.1,59.0,7.52,7.49,4.58
7239,1.39,60.8,58.0,7.26,7.21,4.4
1035,0.5,62.4,61.0,4.98,4.96,3.1
11793,2.0,62.0,62.0,8.02,7.91,4.94
8204,1.51,61.4,57.0,7.38,7.3,4.51
574,0.34,61.7,58.0,4.47,4.41,2.74
7190,1.57,60.8,61.0,7.6,7.49,4.59
408,0.31,60.7,60.0,4.34,4.39,2.65
9032,1.6,61.3,59.0,7.52,7.49,4.6
790,0.39,61.6,59.0,4.71,4.67,2.89
421,0.32,61.7,58.0,4.38,4.4,2.71
557,0.33,62.8,58.0,4.41,4.38,2.76
15201,2.2,61.7,59.0,8.34,8.3,5.13
394,0.3,62.6,60.0,4.22,4.28,2.66
5304,1.23,60.1,60.0,6.95,6.9,4.16
7832,1.5,62.0,61.0,7.37,7.24,4.53
949,0.35,62.4,58.0,5.67,5.64,3.53
4116,1.05,60.0,60.0,6.46,6.43,4.0
3062,0.93,60.3,58.0,6.37,6.31,3.82
8205,1.53,60.1,59.0,7.51,7.47,4.5
8595,1.57,61.3,59.0,7.44,7.47,4.57
1606,0.57,60.6,59.0,5.37,5.36,3.25
810,0.4,60.7,60.0,4.79,4.76,2.9
1606,0.57,62.2,58.0,5.34,5.3,3.31
790,0.39,61.0,62.0,4.71,4.66,2.86
506,0.3,62.4,58.0,4.3,4.26,2.67
949,0.35,62.4,58.0,5.67,5.64,3.53
421,0.32,61.9,58.0,4.33,4.39,2.7
540,0.32,61.7,58.0,4.4,4.38,2.71
540,0.32,61.9,58.0,4.39,4.33,2.7
8426,1.52,62.2,59.0,7.32,7.38,4.57
5500,1.25,62.0,58.0,6.89,6.92,4.28
770,0.38,62.1,60.0,4.64,4.6,2.87
8752,1.57,61.3,59.0,7.47,7.44,4.57
460,0.35,62.2,58.0,4.49,4.54,2.81
14973,2.05,62.5,60.0,8.09,8.14,5.07
8058,1.53,60.1,59.0,7.47,7.51,4.5
2202,0.8,61.6,60.0,5.94,5.88,3.64
11177,1.76,62.0,58.0,7.74,7.7,4.79
15035,2.09,61.2,59.0,8.22,8.31,5.06
14660,2.04,62.6,58.0,8.11,8.06,5.06
15320,2.41,61.1,60.0,8.66,8.6,5.27
5910,1.22,61.7,59.0,6.92,6.85,4.25
8366,1.52,61.2,59.0,7.39,7.36,4.51
3790,1.01,63.0,55.0,6.39,6.34,4.01
7848,1.51,62.3,59.0,7.31,7.34,4.56
8870,1.5,61.5,60.0,7.31,7.27,4.48
8930,1.51,62.9,58.0,7.33,7.21,4.57
15214,2.0,63.0,59.0,8.0,7.97,5.03
3669,0.95,62.6,59.0,6.23,6.26,3.91
5431,1.21,61.7,60.0,6.82,6.85,4.22
1764,0.7,60.6,58.0,5.73,5.82,3.5
5531,1.21,61.7,60.0,6.85,6.82,4.22
3459,0.9,62.5,61.0,6.15,6.08,3.82
5572,1.21,60.8,60.0,6.86,6.88,4.18
778,0.38,60.5,59.0,4.72,4.69,2.84
5768,1.23,61.2,57.0,6.92,6.86,4.22
8603,1.5,61.8,60.0,7.33,7.36,4.54
8770,1.51,62.5,59.0,7.29,7.34,4.57
3864,1.0,59.6,61.0,6.4,6.36,3.8
7983,1.5,62.8,62.0,7.25,7.22,4.54
8760,1.5,61.8,60.0,7.36,7.33,4.54
3897,1.01,62.7,59.0,6.46,6.39,4.03
8770,1.51,62.6,59.0,7.31,7.33,4.58
8427,1.52,58.3,62.0,7.61,7.49,4.4
8930,1.51,62.6,59.0,7.33,7.31,4.58
7319,1.37,59.4,61.0,7.29,7.25,4.32
9882,1.66,62.6,59.0,7.54,7.58,4.73
6356,1.29,62.6,59.0,6.98,6.91,4.35
921,0.39,62.8,58.0,4.66,4.61,2.91
3617,0.9,62.0,58.0,6.19,6.11,3.81
6001,1.21,61.3,59.0,6.86,6.81,4.19
921,0.39,61.8,56.0,4.71,4.64,2.89
921,0.39,62.5,58.0,4.67,4.61,2.9
9383,1.54,62.4,59.0,7.38,7.36,4.6
1844,0.7,60.9,58.0,5.74,5.79,3.51
9384,1.53,61.6,59.0,7.35,7.39,4.54
8568,1.5,62.3,62.0,7.23,7.16,4.48
15836,2.01,62.2,58.0,8.1,7.89,5.0
9155,1.53,61.6,58.0,7.37,7.4,4.55
17606,2.1,61.3,58.0,8.29,8.24,5.07
2203,0.72,61.4,61.0,5.77,5.7,3.52
11005,1.7,62.9,60.0,7.61,7.56,4.77
9555,1.53,61.6,59.0,7.39,7.35,4.54
9215,1.54,62.4,59.0,7.36,7.38,4.6
17891,2.16,61.5,58.0,8.36,8.26,5.11
5203,2.06,61.2,58.0,8.1,8.07,4.95
5051,2.0,61.5,59.0,8.11,8.06,4.97
945,0.72,62.9,59.0,5.8,5.63,3.58
2602,1.01,60.7,59.0,6.42,6.39,3.89
15223,4.01,62.5,62.0,10.02,9.94,6.24
2994,1.24,61.9,55.0,6.92,6.85,4.26
10628,2.63,62.3,61.0,8.81,8.76,5.47
2195,0.95,61.7,59.0,6.32,6.26,3.88
5277,1.69,60.2,61.0,7.79,7.7,4.66
2825,1.17,60.2,61.0,6.9,6.83,4.13
8870,1.21,60.1,55.0,7.01,6.91,4.18
2376,0.55,62.7,58.0,5.28,5.25,3.3
7079,1.08,62.8,59.0,6.55,6.47,4.09
6097,1.01,62.1,60.0,6.43,6.36,3.97
10814,1.32,62.2,58.0,7.03,6.95,4.35
1107,0.41,62.4,56.0,4.77,4.75,2.97
1654,0.5,61.7,59.0,5.09,5.05,3.13
2694,0.71,60.8,58.0,5.79,5.76,3.51
7244,1.05,62.3,59.0,6.5,6.46,4.04
2882,0.73,58.7,57.0,5.97,5.92,3.49
8660,1.21,61.6,58.0,6.88,6.79,4.21
828,0.32,61.7,58.0,4.41,4.38,2.71
1786,0.54,59.5,58.0,5.36,5.29,3.17
8733,1.22,62.0,58.0,6.89,6.86,4.26
6097,1.01,63.0,58.0,6.43,6.36,4.03
2805,0.74,61.9,56.0,5.8,5.77,3.58
1574,0.51,62.4,58.0,5.13,5.1,3.19
1654,0.56,59.6,58.0,5.34,5.36,3.19
1654,0.5,62.4,60.0,5.08,5.05,3.16
583,0.31,59.4,58.0,4.37,4.45,2.62
2805,0.73,62.5,57.0,5.75,5.7,3.58
776,0.3,61.4,60.0,4.3,4.27,2.63
6416,1.01,61.7,58.0,6.42,6.48,3.98
1970,0.65,59.6,58.0,5.65,5.62,3.36
2838,0.7,61.7,58.0,5.69,5.63,3.49
842,0.4,59.7,58.0,4.79,4.83,2.87
6097,1.01,62.7,58.0,6.4,6.39,4.01
6468,1.0,58.6,61.0,6.53,6.5,3.82
645,0.32,60.7,58.0,4.41,4.45,2.69
6640,1.0,61.9,59.0,6.41,6.36,3.95
3408,0.83,61.9,58.0,6.05,6.01,3.73
854,0.33,60.8,58.0,4.47,4.44,2.71
6589,1.11,63.0,56.0,6.62,6.49,4.15
14247,1.51,60.4,59.0,7.41,7.33,4.45
1026,0.38,60.5,59.0,4.72,4.67,2.84
1600,0.52,62.1,59.0,5.12,5.15,3.19
1654,0.5,61.8,58.0,5.1,5.06,3.14
12985,1.52,62.2,58.0,7.38,7.29,4.56
1402,0.51,60.7,59.0,5.16,5.19,3.14
2573,0.7,62.0,56.0,5.72,5.67,3.53
6097,1.01,61.1,59.0,6.44,6.35,3.91
2009,0.62,62.3,60.0,5.46,5.39,3.38
9702,1.25,60.8,58.0,6.98,6.93,4.23
802,0.31,62.3,59.0,4.33,4.3,2.69
605,0.3,62.5,58.0,4.26,4.28,2.67
2724,0.72,62.0,56.0,5.78,5.68,3.55
13530,1.52,59.4,60.0,7.61,7.5,4.49
2838,0.7,59.4,61.0,5.83,5.79,3.45
802,0.31,62.3,60.0,4.35,4.32,2.7
802,0.31,59.7,60.0,4.42,4.39,2.63
6533,1.01,62.8,59.0,6.41,6.33,4.0
828,0.32,59.7,59.0,4.44,4.41,2.64
4536,0.9,61.9,55.0,6.25,6.23,3.86
625,0.31,59.7,60.0,4.39,4.42,2.63
9016,1.23,59.6,58.0,7.02,6.94,4.16
3495,0.83,60.2,60.0,6.09,6.04,3.65
625,0.31,62.0,60.0,4.3,4.34,2.68
7003,1.16,62.7,58.0,6.71,6.65,4.19
776,0.3,62.8,58.0,4.28,4.25,2.68
746,0.37,61.2,58.0,4.63,4.69,2.85
14199,1.5,61.1,58.0,7.36,7.33,4.49
605,0.3,61.4,60.0,4.27,4.3,2.63
625,0.31,62.3,59.0,4.3,4.33,2.69
14188,1.54,62.8,58.0,7.33,7.29,4.59
706,0.35,62.0,59.0,4.51,4.55,2.81
1323,0.5,61.7,60.0,5.06,5.02,3.11
10929,1.36,59.3,60.0,7.23,7.2,4.28
854,0.33,60.1,58.0,4.47,4.45,2.68
8959,1.23,60.8,59.0,6.9,6.94,4.21
14071,1.5,61.5,58.0,7.34,7.36,4.52
1107,0.41,62.6,58.0,4.81,4.75,2.99
746,0.37,62.7,58.0,4.55,4.58,2.86
6296,1.0,62.9,59.0,6.47,6.4,4.02
802,0.31,61.4,58.0,4.4,4.36,2.69
906,0.35,61.4,59.0,4.56,4.53,2.79
1935,0.56,60.5,59.0,5.42,5.33,3.25
1667,0.54,58.9,59.0,5.37,5.32,3.15
13248,1.51,63.0,56.0,7.3,7.26,4.59
625,0.31,61.7,58.0,4.34,4.38,2.69
6333,1.02,62.7,59.0,6.44,6.41,4.03
625,0.31,59.3,60.0,4.39,4.41,2.61
14388,1.52,59.4,55.0,7.52,7.46,4.45
15602,1.59,60.2,60.0,7.62,7.59,4.58
863,0.41,61.6,59.0,4.74,4.77,2.93
14294,1.51,62.0,60.0,7.35,7.23,4.52
645,0.32,59.4,58.0,4.44,4.48,2.65
2762,0.7,61.6,60.0,5.65,5.59,3.46
1769,0.59,61.5,58.0,5.45,5.41,3.34
1107,0.41,62.6,57.0,4.74,4.71,2.96
14372,1.5,60.8,58.0,7.44,7.29,4.48
605,0.3,62.5,58.0,4.29,4.32,2.69
6521,1.0,61.9,59.0,6.36,6.41,3.95
645,0.32,60.6,59.0,4.4,4.44,2.68
894,0.37,59.7,62.0,4.7,4.68,2.8
1760,0.57,62.0,54.0,5.34,5.31,3.3
906,0.35,61.1,62.0,4.54,4.5,2.76
2075,0.61,59.6,61.0,5.58,5.5,3.3
14544,1.52,62.3,56.0,7.34,7.29,4.56
1654,0.5,61.9,56.0,5.13,5.08,3.16
5718,1.0,60.6,59.0,6.5,6.46,3.93
828,0.32,61.1,58.0,4.42,4.39,2.69
1712,0.53,61.6,57.1,5.15,5.21,3.19
6220,1.02,62.7,59.0,6.41,6.44,4.03
625,0.31,61.6,58.0,4.35,4.38,2.69
5988,1.01,62.7,58.0,6.39,6.4,4.01
17766,1.71,61.4,60.0,7.72,7.62,4.71
6468,1.0,62.6,60.0,6.37,6.29,3.96
524,0.3,61.8,60.0,4.27,4.3,2.65
6446,1.01,60.9,58.0,6.47,6.41,3.92
15426,1.61,62.3,59.0,7.53,7.47,4.67
776,0.3,62.5,58.0,4.32,4.29,2.69
746,0.37,59.8,59.0,4.63,4.66,2.78
1814,0.54,62.4,55.0,5.23,5.19,3.25
945,0.45,61.4,60.0,4.93,4.87,3.01
5704,1.02,63.0,60.0,6.41,6.35,4.02
2842,0.7,58.7,61.0,5.8,5.72,3.38
1654,0.5,60.7,58.0,5.16,5.12,3.12
932,0.36,60.5,60.0,4.61,4.55,2.77
957,0.37,61.9,58.0,4.6,4.54,2.83
625,0.31,59.0,59.0,4.44,4.47,2.63
1261,0.49,59.2,57.0,5.21,5.16,3.07
666,0.33,62.2,58.0,4.43,4.44,2.76
1720,0.52,62.2,58.0,5.17,5.12,3.2
957,0.37,59.8,59.0,4.66,4.63,2.78
776,0.3,60.4,58.0,4.33,4.31,2.61
776,0.3,61.1,59.0,4.32,4.29,2.63
6159,1.01,60.7,60.0,6.51,6.58,3.97
957,0.37,61.2,60.0,4.63,4.59,2.82
1819,0.55,61.7,56.0,5.29,5.25,3.25
1651,0.52,58.5,60.0,5.29,5.24,3.08
6484,1.03,62.0,58.0,6.5,6.46,4.02
1720,0.52,60.7,59.0,5.18,5.14,3.13
5893,0.99,62.6,55.0,6.5,6.35,4.02
6947,1.06,62.2,57.0,6.58,6.53,4.08
2065,0.62,61.4,59.0,5.5,5.47,3.37
802,0.31,62.9,59.0,4.32,4.27,2.7
625,0.31,61.3,59.0,4.31,4.34,2.65
13423,1.53,62.2,58.0,7.36,7.27,4.55
6244,1.01,62.3,58.0,6.34,6.4,3.97
906,0.35,62.1,60.0,4.51,4.45,2.78
1080,0.4,59.7,58.0,4.83,4.79,2.87
8796,1.2,60.4,59.0,6.91,6.89,4.17
2211,0.63,61.0,61.0,5.6,5.49,3.38
1080,0.4,60.7,60.0,4.8,4.75,2.9
3018,0.77,62.4,59.0,5.85,5.81,3.64
3013,0.75,61.6,58.0,5.84,5.89,3.61
828,0.32,61.4,60.0,4.42,4.38,2.7
1760,0.57,60.4,60.0,5.36,5.31,3.22
605,0.3,62.2,58.0,4.28,4.31,2.67
6533,1.01,59.3,62.0,6.48,6.44,3.83
1654,0.5,61.1,60.0,5.12,5.1,3.12
625,0.31,62.7,59.0,4.3,4.34,2.71
6782,1.04,61.7,59.0,6.45,6.49,3.99
2953,0.79,63.0,59.0,5.84,5.8,3.66
894,0.37,60.5,59.0,4.67,4.62,2.81
2369,0.7,61.1,62.0,5.69,5.64,3.46
746,0.37,61.9,58.0,4.54,4.6,2.83
957,0.37,59.7,59.0,4.68,4.64,2.78
4229,0.9,62.7,54.0,6.13,6.11,3.84
863,0.41,60.3,58.0,4.8,4.85,2.91
14719,1.5,61.5,58.0,7.34,7.32,4.51
4892,0.91,62.2,58.0,6.21,6.17,3.85
906,0.35,61.8,58.0,4.52,4.48,2.78
1869,0.58,62.4,55.0,5.38,5.36,3.35
645,0.34,58.1,61.0,4.6,4.55,2.66
1605,0.52,62.5,58.0,5.17,5.13,3.22
567,0.28,59.6,61.0,4.28,4.25,2.54
802,0.31,62.3,59.0,4.34,4.29,2.69
6773,1.02,62.4,59.0,6.45,6.4,4.01
6416,1.01,59.2,60.0,6.51,6.54,3.86
1931,0.55,59.0,58.0,5.38,5.33,3.16
6908,1.04,61.9,58.0,6.55,6.51,4.04
14334,1.51,61.9,59.0,7.31,7.39,4.55
625,0.31,61.4,58.0,4.36,4.4,2.69
10962,1.35,61.9,58.0,7.06,7.02,4.36
884,0.42,61.9,58.0,4.76,4.8,2.96
14961,1.62,61.1,60.0,7.57,7.56,4.62
726,0.36,60.5,60.0,4.55,4.61,2.77
854,0.33,62.4,58.0,4.41,4.37,2.74
6533,1.01,61.7,58.0,6.48,6.42,3.98
645,0.32,61.7,58.0,4.38,4.41,2.71
1107,0.41,60.3,60.0,4.84,4.81,2.91
726,0.36,61.4,58.0,4.56,4.6,2.81
605,0.3,61.5,60.0,4.26,4.29,2.63
2560,0.74,62.3,58.0,5.77,5.72,3.58
5942,1.06,61.2,57.0,6.64,6.49,4.02
18251,1.7,62.8,58.0,7.61,7.54,4.76
13506,1.5,62.0,53.0,7.37,7.33,4.56
5781,1.16,60.5,59.0,6.86,6.8,4.13
2835,0.75,59.6,59.0,6.04,5.94,3.57
2203,0.51,61.1,58.0,5.19,5.16,3.16
7115,1.1,61.1,57.0,6.71,6.65,4.08
5606,1.0,61.9,59.0,6.38,6.34,3.94
776,0.3,62.7,58.0,4.3,4.25,2.68
706,0.35,62.1,60.0,4.45,4.51,2.78
15253,1.51,59.1,60.0,7.52,7.45,4.42
990,0.44,62.2,58.0,4.88,4.83,3.02
1451,0.52,60.2,59.0,5.19,5.21,3.13
1436,0.5,62.7,59.0,5.05,5.09,3.18
1619,0.51,61.4,58.0,5.13,5.09,3.14
14242,1.69,59.8,60.0,7.79,7.74,4.64
773,0.32,59.5,60.0,4.48,4.46,2.66
2777,0.71,62.1,58.0,5.67,5.7,3.53
2841,0.73,59.9,59.0,5.87,5.77,3.5
6271,1.01,62.4,56.0,6.43,6.35,3.99
776,0.3,61.4,60.0,4.34,4.29,2.65
10431,1.34,61.1,58.0,7.12,7.05,4.33
2459,0.7,61.2,59.0,5.73,5.68,3.49
880,0.34,61.2,59.0,4.53,4.49,2.76
6900,1.01,59.2,61.0,6.59,6.55,3.89
854,0.33,62.4,57.0,4.43,4.39,2.75
6863,1.11,62.7,59.0,6.58,6.62,4.14
18791,1.71,62.3,59.0,7.57,7.53,4.7
645,0.32,59.7,59.0,4.41,4.44,2.64
2717,0.7,62.6,61.0,5.66,5.61,3.53
12202,1.51,61.9,60.0,7.29,7.25,4.5
1436,0.5,62.2,59.0,5.06,5.1,3.16
9486,1.1,60.5,57.0,6.7,6.69,4.05
645,0.32,61.4,60.0,4.38,4.42,2.7
7371,1.11,61.9,58.0,6.7,6.64,4.13
13389,1.52,60.5,58.0,7.49,7.53,4.54
802,0.31,60.8,60.0,4.37,4.34,2.65
673,0.3,61.8,60.0,4.3,4.27,2.65
932,0.36,61.4,58.0,4.6,4.56,2.81
2571,0.71,61.0,59.0,5.72,5.69,3.48
957,0.37,62.7,58.0,4.58,4.55,2.86
7437,1.12,62.8,56.0,6.67,6.61,4.17
666,0.33,62.1,59.0,4.4,4.45,2.75
906,0.35,61.5,59.0,4.55,4.53,2.79
6533,1.01,59.2,60.0,6.54,6.51,3.86
6822,1.13,59.8,61.0,6.81,6.76,4.06
6330,1.01,60.8,58.0,6.44,6.49,3.93
666,0.33,60.8,58.0,4.44,4.47,2.71
6707,1.01,61.6,59.0,6.43,6.39,3.95
14372,1.5,61.3,61.0,7.36,7.33,4.5
802,0.31,61.5,56.0,4.41,4.34,2.69
1691,0.54,62.4,58.0,5.25,5.2,3.26
15461,1.59,60.2,60.0,7.59,7.62,4.58
6165,1.01,63.0,58.0,6.4,6.34,4.01
706,0.35,61.8,58.0,4.48,4.52,2.78
8417,1.22,59.8,59.0,6.96,6.92,4.15
9419,1.21,62.2,60.0,6.75,6.72,4.19
8139,1.21,61.3,58.0,6.89,6.84,4.21
4961,0.93,61.7,58.0,6.22,6.29,3.86
12899,1.51,61.8,56.0,7.46,7.32,4.57
842,0.4,60.7,60.0,4.75,4.8,2.9
802,0.31,61.7,58.0,4.38,4.34,2.69
802,0.31,61.8,59.0,4.33,4.31,2.67
6468,1.0,62.4,60.0,6.38,6.35,3.97
1746,0.55,62.5,56.0,5.27,5.23,3.28
6271,1.01,58.9,58.0,6.59,6.51,3.86
968,0.43,61.0,57.0,4.87,4.84,2.96
6533,1.01,62.2,60.0,6.4,6.37,3.97
1778,0.56,59.6,58.0,5.36,5.34,3.19
14165,1.51,62.0,60.0,7.23,7.35,4.52
666,0.33,62.1,59.0,4.39,4.44,2.74
802,0.31,62.9,58.0,4.31,4.27,2.7
1654,0.5,61.3,60.0,5.13,5.08,3.13
605,0.3,60.7,58.0,4.32,4.35,2.63
776,0.3,62.8,58.0,4.29,4.24,2.68
1753,0.53,61.9,58.0,5.2,5.17,3.21
2801,0.71,62.1,58.0,5.7,5.67,3.53
740,0.33,60.0,60.0,4.49,4.45,2.68
880,0.34,60.7,60.0,4.5,4.46,2.72
2803,0.71,58.0,62.0,5.85,5.81,3.38
1574,0.51,63.0,55.0,5.1,5.06,3.2
13221,1.51,61.8,56.0,7.39,7.28,4.53
14586,1.5,61.5,58.0,7.32,7.34,4.51
13919,1.52,60.9,61.0,7.46,7.28,4.49
13506,1.5,61.3,58.0,7.36,7.31,4.5
6328,1.0,62.2,59.0,6.37,6.29,3.94
879,0.35,60.9,57.0,4.58,4.55,2.78
16779,1.71,60.8,58.0,7.79,7.7,4.71
1294,0.48,60.1,59.0,5.12,5.1,3.07
14352,1.5,61.0,58.0,7.37,7.31,4.48
14294,1.51,62.5,58.0,7.33,7.22,4.55
957,0.37,61.0,58.0,4.63,4.61,2.82
706,0.35,61.9,58.0,4.48,4.54,2.79
776,0.3,62.2,60.0,4.27,4.22,2.64
1080,0.4,62.6,58.0,4.72,4.68,2.94
2530,0.72,60.8,58.0,5.78,5.74,3.5
1760,0.57,59.8,59.0,5.4,5.37,3.22
3393,0.83,62.0,59.0,6.0,5.96,3.71
7072,1.0,59.0,59.0,6.54,6.51,3.85
686,0.34,60.7,60.0,4.46,4.5,2.72
9513,1.24,62.4,60.0,6.83,6.8,4.25
6399,1.06,62.3,58.0,6.56,6.51,4.07
8855,1.23,59.6,58.0,6.94,7.02,4.16
802,0.31,61.2,58.0,4.37,4.35,2.67
1574,0.51,62.3,60.0,5.1,5.07,3.17
1574,0.51,60.1,59.0,5.2,5.18,3.12
2376,0.55,62.5,58.0,5.25,5.22,3.27
1433,0.5,60.6,61.0,5.13,5.1,3.1
828,0.32,60.2,59.0,4.43,4.4,2.66
879,0.35,60.4,59.0,4.57,4.54,2.75
1698,0.55,59.7,58.0,5.37,5.31,3.19
14465,1.51,61.9,59.0,7.39,7.31,4.55
880,0.34,62.6,58.0,4.49,4.46,2.8
2290,0.53,60.6,58.0,5.26,5.2,3.17
5864,1.0,59.9,59.0,6.46,6.42,3.86
14483,1.53,58.5,60.0,7.62,7.56,4.44
5774,1.03,62.6,58.0,6.45,6.4,4.02
968,0.43,61.2,59.0,4.87,4.84,2.97
800,0.38,60.5,59.0,4.67,4.72,2.84
842,0.4,61.0,58.0,4.72,4.79,2.9
2818,0.7,61.8,60.0,5.69,5.64,3.5
1080,0.4,61.0,59.0,4.76,4.71,2.89
2648,0.7,63.0,61.0,5.64,5.59,3.54
926,0.44,62.2,58.0,4.83,4.88,3.02
1433,0.5,60.6,59.0,5.13,5.03,3.08
625,0.31,62.0,58.0,4.31,4.37,2.69
802,0.31,61.4,62.0,4.34,4.32,2.66
13771,1.51,62.0,62.0,7.35,7.23,4.52
7154,1.22,63.0,60.0,6.85,6.74,4.28
776,0.3,62.2,58.0,4.31,4.28,2.67
2838,0.7,59.5,58.0,5.85,5.75,3.45
14833,1.61,61.6,61.0,7.54,7.47,4.62
14578,1.54,62.4,59.0,7.43,7.38,4.62
3557,0.83,60.2,60.0,6.04,6.09,3.65
776,0.3,61.6,58.0,4.31,4.29,2.65
6097,1.01,62.4,58.0,6.43,6.36,3.99
605,0.3,60.6,60.0,4.36,4.39,2.65
828,0.32,60.8,58.0,4.44,4.41,2.69
605,0.3,61.4,60.0,4.29,4.34,2.65
14071,1.5,61.1,58.0,7.33,7.36,4.49
696,0.37,60.5,59.0,4.62,4.67,2.81
1720,0.52,62.1,59.0,5.15,5.12,3.19
1786,0.54,59.4,57.0,5.35,5.29,3.16
1960,0.63,58.2,61.0,5.68,5.62,3.29
6244,1.01,61.5,58.0,6.41,6.46,3.96
2841,0.73,60.3,59.0,5.9,5.87,3.55
7275,1.14,62.0,59.0,6.71,6.64,4.14
869,0.36,58.5,58.0,4.69,4.65,2.73
11368,1.4,60.7,58.0,7.26,7.17,4.38
2803,0.71,62.6,58.0,5.7,5.67,3.56
3429,0.8,61.6,58.0,5.98,6.03,3.7
1107,0.41,61.3,58.0,4.84,4.79,2.95
854,0.33,62.1,59.0,4.44,4.39,2.74
706,0.35,61.4,59.0,4.53,4.56,2.79
625,0.31,60.8,60.0,4.34,4.37,2.65
605,0.3,62.2,60.0,4.22,4.27,2.64
6182,1.2,61.4,58.0,6.8,6.75,4.16
2724,0.72,62.1,57.0,5.73,5.71,3.55
2584,0.72,62.7,59.0,5.71,5.75,3.59
828,0.32,61.5,58.0,4.42,4.39,2.71
645,0.32,61.2,59.0,4.4,4.42,2.7
932,0.36,60.5,59.0,4.64,4.61,2.8
1605,0.52,61.4,62.0,5.19,5.16,3.18
749,0.31,60.7,61.0,4.4,4.36,2.66
6154,1.0,62.5,54.0,6.33,6.3,3.95
802,0.31,59.3,60.0,4.41,4.39,2.61
14071,1.5,61.6,58.0,7.31,7.37,4.52
776,0.3,60.7,58.0,4.35,4.32,2.63
1654,0.5,62.1,58.0,5.1,5.01,3.14
842,0.4,61.6,58.0,4.75,4.8,2.94
11650,1.45,61.1,58.0,7.31,7.23,4.44
5330,1.03,60.5,59.0,6.6,6.52,3.97
14199,1.5,61.6,58.0,7.37,7.31,4.52
2318,0.56,60.7,57.0,5.39,5.35,3.26
8486,1.23,62.9,58.0,6.82,6.76,4.27
605,0.3,61.6,58.0,4.29,4.31,2.65
6352,1.0,62.4,60.0,6.35,6.38,3.97
8877,1.21,61.5,57.0,6.81,6.74,4.17
2686,0.7,62.4,59.0,5.68,5.64,3.53
14486,1.5,60.3,58.0,7.47,7.39,4.48
1736,0.5,61.4,59.0,5.12,5.1,3.14
726,0.36,60.5,59.0,4.61,4.64,2.8
6037,1.0,58.7,62.0,6.6,6.51,3.85
13074,1.51,62.1,59.0,7.37,7.26,4.54
6899,1.0,60.7,58.0,6.45,6.36,3.89
828,0.32,60.6,59.0,4.44,4.4,2.68
906,0.35,61.9,58.0,4.54,4.48,2.79
802,0.31,61.6,58.0,4.38,4.35,2.69
10423,1.32,60.9,59.0,7.12,7.06,4.32
6587,1.01,61.6,59.0,6.39,6.43,3.95
7865,1.2,60.1,57.0,6.82,6.76,4.08
13853,1.5,60.9,60.0,7.42,7.35,4.5
746,0.37,61.9,59.0,4.57,4.61,2.84
905,0.36,59.4,56.0,4.71,4.69,2.79
1786,0.54,61.8,58.0,5.29,5.22,3.25
6458,1.04,60.1,59.0,6.61,6.56,3.96
1667,0.54,58.2,60.0,5.39,5.34,3.12
3218,0.77,62.1,59.0,5.85,5.87,3.64
6274,1.07,62.4,57.0,6.55,6.5,4.07
4979,0.91,62.2,58.0,6.17,6.21,3.85
6906,1.04,61.7,59.0,6.49,6.45,3.99
6271,1.01,60.4,59.0,6.52,6.46,3.92
1905,0.63,61.5,59.0,5.53,5.5,3.39
9122,1.23,60.8,59.0,6.94,6.9,4.21
625,0.31,62.3,60.0,4.32,4.35,2.7
1654,0.5,62.8,61.0,5.07,5.03,3.17
1687,0.51,61.0,58.0,5.17,5.1,3.13
2853,0.71,62.6,58.0,5.67,5.7,3.56
968,0.43,61.1,57.0,4.9,4.86,2.98
1654,0.5,61.8,58.0,5.1,5.07,3.14
13474,1.51,62.2,60.0,7.25,7.34,4.54
968,0.43,59.8,58.0,4.94,4.89,2.94
6097,1.01,59.9,61.0,6.5,6.46,3.88
1013,0.42,60.1,61.0,4.88,4.84,2.92
1586,0.58,62.2,55.0,5.4,5.31,3.33
1026,0.38,61.9,59.0,4.66,4.61,2.87
7062,1.01,62.5,59.0,6.41,6.32,3.98
4838,0.9,62.3,58.0,6.16,6.14,3.83
7501,1.08,62.1,59.0,6.54,6.59,4.08
6097,1.01,62.0,59.0,6.45,6.38,3.98
1698,0.55,62.2,58.0,5.26,5.22,3.26
746,0.37,59.7,59.0,4.64,4.68,2.78
9442,1.2,60.2,60.0,6.91,6.82,4.13
802,0.31,59.0,59.0,4.47,4.44,2.63
945,0.42,61.7,59.0,4.82,4.75,2.95
2211,0.67,62.5,59.0,5.58,5.53,3.47
1080,0.4,61.6,58.0,4.8,4.75,2.94
807,0.36,62.0,59.0,4.56,4.51,2.81
2036,0.58,61.9,57.0,5.47,5.36,3.35
2686,0.71,62.4,59.0,5.71,5.66,3.55
6416,1.01,62.2,60.0,6.37,6.4,3.97
1687,0.51,62.1,58.0,5.12,5.09,3.17
1026,0.38,60.9,56.0,4.72,4.67,2.86
4961,0.93,62.1,59.0,6.24,6.28,3.89
686,0.34,61.2,59.0,4.49,4.53,2.76
5923,1.01,59.7,60.0,6.41,6.38,3.82
776,0.3,62.5,58.0,4.28,4.26,2.67
6702,1.01,60.8,57.0,6.52,6.47,3.95
6608,1.0,61.7,56.0,6.48,6.39,3.97
7277,1.01,61.2,57.5,6.43,6.45,3.94
1569,0.51,62.1,58.0,5.09,5.12,3.17
828,0.32,62.1,59.0,4.41,4.35,2.72
14817,1.51,61.6,58.0,7.35,7.32,4.52
