,price,carat,cut,color,clarity,depth,table,x,y,z,city
298,5206.0,1.01,Ideal,E,SI1,61.6,57.0,6.44,6.49,3.98,Amsterdam
299,2813.0,0.91,Premium,G,SI2,59.8,58.0,6.3,6.29,3.77,Dubai
300,2862.0,0.7,Very Good,D,SI1,62.5,55.0,5.67,5.72,3.56,Zurich
301,571.0,0.31,Ideal,D,SI1,62.3,54.0,4.33,4.37,2.71,Luxembourg
302,2858.0,0.71,Premium,E,VS2,61.5,60.0,5.76,5.68,3.52,Antwerp
303,7308.0,1.5,Good,J,VS2,63.6,58.0,7.23,7.2,4.59,Zurich
304,565.0,0.31,Ideal,D,SI1,61.3,56.0,4.36,4.41,2.69,Las Vegas
305,846.0,0.31,Ideal,H,VVS1,61.6,57.0,4.35,4.32,2.67,Paris
306,5485.0,1.06,Premium,E,SI1,60.8,58.0,6.59,6.54,3.99,Luxembourg
307,716.0,0.32,Ideal,F,VS1,61.0,54.0,4.42,4.44,2.7,Tel Aviv
308,5077.0,1.01,Very Good,E,SI1,63.3,58.0,6.39,6.37,4.04,Kimberly
309,3126.0,0.57,Ideal,D,VVS1,61.6,56.0,5.33,5.35,3.29,Dubai
310,4400.0,0.9,Very Good,F,VS2,63.4,58.0,6.07,6.11,3.86,Surat
311,1298.0,0.46,Ideal,D,VS2,62.4,56.0,4.98,4.95,3.1,Madrid
312,4592.0,0.9,Very Good,H,VS1,62.3,59.0,6.12,6.17,3.83,Kimberly
313,14236.0,1.36,Very Good,D,VVS2,62.6,58.0,7.06,7.21,4.47,Tel Aviv
314,1163.0,0.54,Good,E,SI2,63.8,54.0,5.17,5.18,3.3,Antwerp
315,6036.0,1.16,Ideal,H,SI1,62.2,54.0,6.72,6.75,4.19,Madrid
316,904.0,0.43,Ideal,F,VS2,61.5,56.0,4.85,4.89,2.99,New York City
317,3294.0,1.01,Fair,E,SI2,64.6,59.0,6.22,6.18,4.01,Antwerp
318,4508.0,0.9,Good,F,VS1,63.3,59.0,6.03,6.07,3.83,London
319,2376.0,0.71,Ideal,I,SI1,61.4,56.0,5.73,5.77,3.53,New York City
320,1095.0,0.32,Ideal,E,IF,62.6,55.0,4.38,4.41,2.75,London
321,967.0,0.38,Very Good,H,VVS1,59.1,58.0,4.71,4.76,2.8,Madrid
322,485.0,0.24,Very Good,D,VVS2,61.3,58.0,3.99,4.03,2.46,London
323,3669.0,0.9,Good,G,SI1,63.7,60.0,6.11,6.07,3.88,Zurich
324,878.0,0.41,Ideal,I,VS1,61.9,55.0,4.82,4.78,2.97,Kimberly
325,1914.0,0.7,Premium,I,SI1,61.8,62.0,5.69,5.64,3.5,Luxembourg
326,1262.0,0.5,Premium,E,SI2,60.1,60.0,5.13,5.05,3.06,Tel Aviv
327,5646.0,1.01,Ideal,F,SI1,62.3,58.0,6.35,6.42,3.98,Tel Aviv
328,9414.0,1.7,Ideal,J,VS2,62.5,57.0,7.6,7.63,4.76,Luxembourg
329,1244.0,0.52,Good,G,SI1,63.3,57.0,5.08,5.11,3.22,Dubai
330,1059.0,0.4,Good,E,VVS2,58.5,60.0,4.82,4.86,2.83,London
331,5624.0,1.21,Ideal,H,SI2,62.6,56.0,6.84,6.77,4.26,Kimberly
332,3481.0,0.9,Very Good,H,SI2,62.3,61.0,6.15,6.17,3.84,Zurich
333,3003.0,0.65,Premium,D,VVS2,59.9,58.0,5.69,5.63,3.39,Dubai
334,3853.0,1.01,Good,J,SI1,58.8,57.0,6.57,6.63,3.88,London
335,3332.0,0.92,Ideal,J,VS1,62.4,56.0,6.23,6.19,3.88,Las Vegas
336,1052.0,0.33,Ideal,G,IF,61.7,55.0,4.47,4.45,2.75,Paris
337,1593.0,0.51,Ideal,F,SI1,61.1,55.0,5.22,5.16,3.17,Zurich
338,9039.0,1.04,Premium,G,IF,61.3,58.0,6.52,6.43,3.97,Tel Aviv
339,4340.0,1.07,Very Good,G,SI2,64.6,60.0,6.35,6.4,4.12,Dubai
340,2456.0,0.71,Very Good,I,VVS1,63.5,57.0,5.65,5.68,3.6,Paris
341,3454.0,0.78,Ideal,D,SI2,61.4,57.0,5.91,5.94,3.64,Antwerp
342,4133.0,0.9,Ideal,H,VS2,61.9,55.0,6.22,6.19,3.84,New York City
343,3153.0,0.92,Good,E,SI2,62.0,64.0,6.2,6.16,3.83,Dubai
344,1218.0,0.43,Ideal,I,VS1,61.8,55.0,4.88,4.9,3.02,Amsterdam
345,545.0,0.3,Ideal,G,VS2,61.2,55.0,4.35,4.38,2.67,London
346,2693.0,0.7,Ideal,E,VS2,62.5,55.0,5.73,5.7,3.57,Dubai
347,842.0,0.32,Premium,E,VVS2,61.5,58.0,4.36,4.42,2.7,London
348,1733.0,0.46,Ideal,G,IF,62.1,56.0,4.96,4.93,3.07,New York City
349,665.0,0.3,Ideal,G,VVS2,61.8,57.0,4.29,4.32,2.66,Antwerp
350,832.0,0.38,Ideal,H,VVS2,62.2,54.6,4.62,4.66,2.89,Paris
351,18115.0,2.04,Premium,H,SI1,62.5,61.0,8.08,8.04,5.04,Madrid
352,1244.0,0.47,Premium,H,VS1,60.3,61.0,5.05,5.04,3.04,Tel Aviv
353,1857.0,0.53,Ideal,D,VS2,61.7,55.0,5.21,5.23,3.22,London
354,2863.0,0.71,Ideal,E,VS2,61.0,55.0,5.79,5.75,3.52,New York City
355,709.0,0.45,Ideal,G,SI2,61.9,54.0,4.91,4.95,3.05,Dubai
356,4368.0,1.04,Premium,I,SI1,61.8,60.0,6.51,6.47,4.01,Paris
357,4370.0,1.02,Premium,G,SI2,62.5,59.0,6.42,6.37,4.0,Paris
358,2453.0,0.75,Good,E,SI2,63.8,55.0,5.74,5.8,3.68,Paris
359,1153.0,0.41,Premium,E,VS1,60.6,59.0,4.8,4.77,2.9,Antwerp
360,1333.0,0.4,Ideal,E,VVS1,62.4,57.0,4.67,4.72,2.93,Zurich
361,1828.0,0.7,Fair,E,SI2,70.6,56.0,5.45,5.35,3.81,London
362,6777.0,1.08,Very Good,G,VS2,60.6,58.0,6.65,6.71,4.05,Surat
363,1273.0,0.55,Ideal,E,SI2,62.0,56.0,5.27,5.22,3.25,Paris
364,625.0,0.31,Very Good,F,VS2,62.9,56.0,4.3,4.32,2.71,Paris
365,552.0,0.3,Premium,D,SI1,59.7,59.0,4.34,4.37,2.6,London
366,876.0,0.41,Premium,D,SI2,62.3,58.0,4.77,4.74,2.96,Madrid
367,2624.0,0.76,Ideal,F,SI2,60.3,60.0,5.86,5.89,3.54,Las Vegas
368,1235.0,0.44,Premium,G,VVS1,60.9,59.0,4.9,4.96,3.0,Kimberly
369,1967.0,0.64,Very Good,D,SI1,62.2,55.0,5.51,5.55,3.44,Antwerp
370,779.0,0.3,Ideal,E,VVS2,62.2,54.4,4.3,4.32,2.68,Amsterdam
371,920.0,0.38,Ideal,E,VS1,61.4,56.0,4.66,4.69,2.87,Paris
372,1397.0,0.4,Ideal,E,VVS1,62.8,57.0,4.71,4.65,2.94,Dubai
373,936.0,0.32,Ideal,G,VVS2,61.6,55.0,4.42,4.41,2.72,Paris
374,12738.0,1.51,Ideal,D,SI1,59.5,57.0,7.56,7.46,4.47,Dubai
375,5040.0,1.2,Ideal,J,VS1,61.8,55.0,6.81,6.76,4.19,Kimberly
376,4565.0,1.09,Ideal,J,SI1,61.4,55.0,6.61,6.67,4.08,Amsterdam
377,3999.0,1.01,Ideal,I,SI1,60.6,57.0,6.51,6.56,3.96,Tel Aviv
378,8414.0,1.2,Ideal,G,VS2,62.8,54.0,6.75,6.79,4.25,Las Vegas
379,6794.0,1.01,Good,F,VS1,59.0,62.0,6.56,6.6,3.88,Dubai
380,1240.0,0.54,Ideal,H,SI1,62.2,56.0,5.26,5.19,3.25,Antwerp
381,10519.0,1.51,Premium,H,SI1,60.6,59.0,7.45,7.41,4.5,Antwerp
382,622.0,0.3,Very Good,E,VVS2,59.7,57.0,4.37,4.43,2.62,London
383,16431.0,2.05,Premium,H,SI2,62.5,58.0,8.12,8.08,5.06,Kimberly
384,5353.0,1.03,Very Good,G,SI1,59.4,60.0,6.61,6.66,3.94,Paris
385,6097.0,1.01,Premium,F,VS2,59.9,61.0,6.5,6.46,3.88,London
386,999.0,0.41,Ideal,E,VS2,61.8,57.0,4.78,4.76,2.95,Madrid
387,5446.0,1.31,Premium,J,SI1,59.4,60.0,7.06,7.12,4.21,Kimberly
388,4295.0,1.0,Premium,D,SI2,60.8,60.0,6.45,6.41,3.91,Dubai
389,789.0,0.31,Ideal,G,VVS1,61.8,54.0,4.39,4.41,2.72,Kimberly
390,10512.0,1.14,Ideal,E,VVS2,62.3,55.0,6.68,6.71,4.17,London
391,926.0,0.39,Very Good,H,VVS1,61.5,56.0,4.7,4.73,2.9,Paris
392,3131.0,0.7,Very Good,D,VS2,61.2,60.0,5.73,5.77,3.52,Zurich
393,1167.0,0.31,Premium,D,IF,60.2,59.0,4.39,4.42,2.65,New York City
394,5842.0,1.17,Ideal,D,SI2,62.7,57.0,6.7,6.72,4.21,Luxembourg
395,396.0,0.31,Ideal,J,VS2,62.2,55.0,4.32,4.36,2.7,Surat
396,984.0,0.5,Very Good,H,SI1,63.1,55.0,5.09,5.02,3.19,Dubai
397,1815.0,0.52,Premium,E,VS2,60.7,58.0,5.21,5.17,3.15,Paris
398,605.0,0.3,Good,G,VS1,63.6,57.0,4.23,4.26,2.7,Madrid
399,5113.0,1.01,Very Good,G,SI1,63.2,59.0,6.36,6.32,4.01,Las Vegas
400,2136.0,0.7,Very Good,I,SI1,62.2,58.0,5.63,5.66,3.51,Zurich
401,594.0,0.33,Premium,I,VS2,61.0,61.0,4.46,4.43,2.71,Tel Aviv
402,7362.0,1.2,Premium,E,SI1,60.3,57.0,6.98,6.84,4.17,Antwerp
403,1357.0,0.52,Good,F,SI1,63.6,62.0,5.07,4.96,3.2,Zurich
404,664.0,0.29,Very Good,F,VVS2,63.1,57.0,4.22,4.3,2.69,Madrid
405,4205.0,0.84,Very Good,D,SI1,59.9,54.0,6.2,6.23,3.72,Madrid
406,5491.0,1.06,Very Good,F,SI1,59.6,60.0,6.61,6.68,3.96,Surat
407,568.0,0.36,Ideal,I,VS1,62.1,56.0,4.55,4.59,2.84,Madrid
408,4641.0,1.12,Premium,H,SI2,62.0,57.0,6.68,6.61,4.12,Surat
409,7665.0,1.01,Good,E,VS1,63.6,57.0,6.41,6.35,4.06,New York City
410,2608.0,0.81,Good,E,I1,64.1,59.0,5.89,5.85,3.76,Kimberly
411,2777.0,0.7,Premium,E,SI1,61.3,58.0,5.71,5.68,3.49,Luxembourg
412,733.0,0.44,Ideal,H,SI1,61.9,57.0,4.9,4.92,3.04,Las Vegas
413,8602.0,1.2,Premium,G,VS1,62.8,58.0,6.84,6.75,4.27,Dubai
414,743.0,0.41,Ideal,H,VS2,61.5,55.0,4.78,4.81,2.95,Las Vegas
415,706.0,0.32,Good,D,SI1,63.8,55.0,4.36,4.35,2.78,New York City
416,1918.0,0.7,Very Good,I,SI1,62.7,56.0,5.64,5.68,3.55,Amsterdam
417,6332.0,1.26,Ideal,J,VS1,62.2,58.0,6.88,6.92,4.29,Paris
418,1333.0,0.4,Ideal,E,VVS1,62.6,56.0,4.7,4.73,2.95,Tel Aviv
419,7130.0,1.23,Ideal,H,VS2,62.2,55.0,6.81,6.85,4.25,New York City
420,9384.0,1.5,Very Good,G,SI2,63.1,57.0,7.29,7.25,4.59,Paris
421,5759.0,1.01,Very Good,E,SI1,61.9,56.0,6.33,6.41,3.94,Dubai
422,13156.0,2.75,Ideal,D,I1,60.9,57.0,9.04,8.98,5.49,New York City
423,847.0,0.42,Premium,G,VS2,60.6,58.0,4.83,4.88,2.94,Luxembourg
424,1963.0,0.51,Ideal,G,VVS1,61.4,56.0,5.14,5.15,3.16,New York City
425,7987.0,1.55,Ideal,J,SI1,61.7,54.0,7.42,7.55,4.62,Antwerp
426,666.0,0.4,Very Good,H,SI1,62.6,58.0,4.68,4.72,2.94,Paris
427,3189.0,0.73,Ideal,D,SI1,61.8,56.0,5.8,5.76,3.57,Surat
428,628.0,0.31,Very Good,H,VS2,63.1,57.0,4.32,4.27,2.71,Zurich
429,1148.0,0.36,Premium,G,IF,62.5,60.0,4.53,4.49,2.82,Las Vegas
430,14112.0,1.51,Very Good,D,VS2,62.3,59.0,7.29,7.34,4.56,Dubai
431,5206.0,1.03,Ideal,I,VS1,60.9,56.0,6.52,6.59,3.99,Kimberly
432,2200.0,0.78,Premium,F,SI2,62.8,56.0,5.9,5.86,3.69,Kimberly
433,2797.0,0.8,Very Good,H,VS2,63.4,60.0,5.92,5.82,3.72,Tel Aviv
434,3162.0,0.7,Ideal,F,VS1,61.0,58.0,5.74,5.76,3.51,Surat
435,2454.0,0.54,Ideal,F,VVS2,62.0,55.0,5.24,5.25,3.25,Kimberly
436,4405.0,0.93,Good,G,SI1,58.8,61.0,6.36,6.39,3.75,Surat
437,1712.0,0.52,Ideal,E,VS2,61.3,55.0,5.18,5.2,3.18,Madrid
438,1591.0,0.56,Ideal,G,SI1,62.3,53.0,5.31,5.28,3.3,Las Vegas
439,3180.0,0.72,Ideal,H,VVS1,60.8,58.0,5.77,5.8,3.52,Zurich
440,3464.0,0.73,Ideal,D,VS2,61.6,56.0,5.78,5.82,3.57,Tel Aviv
441,5851.0,1.15,Premium,G,SI1,62.6,58.0,6.71,6.65,4.18,London
442,574.0,0.3,Premium,G,SI1,60.1,62.0,4.37,4.35,2.62,Amsterdam
443,2055.0,0.66,Good,G,VS1,59.0,62.0,5.66,5.72,3.35,Antwerp
444,798.0,0.35,Very Good,H,VVS1,62.6,57.0,4.45,4.47,2.79,Kimberly
445,3696.0,1.2,Very Good,H,I1,58.6,57.0,6.96,7.01,4.09,Kimberly
446,754.0,0.35,Ideal,F,VS1,62.8,54.0,4.5,4.54,2.84,Paris
447,1153.0,0.41,Ideal,E,VS1,61.7,57.0,4.8,4.76,2.95,Las Vegas
448,4355.0,0.97,Good,I,VS2,64.5,61.0,6.16,6.21,3.99,Antwerp
449,4642.0,0.91,Ideal,F,SI2,62.0,56.0,6.2,6.22,3.85,Las Vegas
450,1851.0,0.57,Ideal,G,VS1,61.3,56.0,5.34,5.36,3.28,Surat
451,764.0,0.3,Ideal,G,VVS1,61.7,57.0,4.31,4.35,2.67,Tel Aviv
452,561.0,0.32,Ideal,G,VS2,61.8,57.0,4.38,4.42,2.72,Surat
453,4379.0,0.9,Very Good,F,SI1,61.4,58.0,6.18,6.23,3.81,Kimberly
454,947.0,0.41,Good,D,SI1,63.8,56.0,4.72,4.68,3.0,Kimberly
455,6532.0,1.27,Premium,I,VS1,62.2,59.0,6.92,6.87,4.29,Amsterdam
456,3763.0,0.92,Very Good,F,SI2,62.9,58.0,6.18,6.22,3.9,Surat
457,3301.0,0.71,Ideal,E,VS2,61.8,57.0,5.69,5.74,3.53,Tel Aviv
458,5993.0,1.09,Premium,H,VS2,62.3,57.0,6.63,6.53,4.1,Tel Aviv
459,1719.0,0.55,Very Good,E,VS2,61.6,60.0,5.23,5.27,3.23,Madrid
460,625.0,0.31,Ideal,G,VS1,62.1,55.0,4.33,4.36,2.7,New York City
461,4832.0,1.02,Ideal,F,SI2,61.8,57.0,6.49,6.43,3.99,Amsterdam
462,1007.0,0.41,Ideal,F,VS1,61.9,55.0,4.76,4.8,2.96,Luxembourg
463,2611.0,0.9,Ideal,F,I1,61.8,57.0,6.13,6.2,3.81,Surat
464,12059.0,1.24,Ideal,F,VVS2,62.0,57.0,6.86,6.91,4.27,London
465,3662.0,0.9,Premium,E,SI2,60.8,60.0,6.21,6.25,3.79,Zurich
466,4437.0,1.15,Good,F,SI2,63.8,57.0,6.65,6.6,4.23,Surat
467,13761.0,1.74,Ideal,H,VS2,61.5,55.0,7.79,7.73,4.77,New York City
468,487.0,0.28,Very Good,F,VS2,62.7,58.0,4.14,4.15,2.6,Amsterdam
469,3160.0,0.9,Very Good,H,SI2,62.9,57.0,6.09,6.16,3.85,Madrid
470,10914.0,1.57,Premium,G,SI1,59.5,58.0,7.56,7.61,4.51,Antwerp
471,454.0,0.25,Ideal,G,VS1,62.5,55.0,4.0,4.02,2.51,Antwerp
472,5607.0,1.29,Ideal,J,SI1,61.6,58.0,6.96,6.99,4.3,Antwerp
473,1241.0,0.41,Premium,E,VVS1,61.2,62.0,4.78,4.76,2.92,Luxembourg
474,4181.0,0.85,Ideal,E,SI1,60.7,57.0,6.11,6.14,3.72,London
475,504.0,0.24,Ideal,H,VVS1,60.7,57.0,4.02,4.05,2.44,Surat
476,8743.0,1.15,Ideal,F,VVS2,62.1,55.0,6.69,6.74,4.17,Paris
477,4637.0,0.9,Premium,G,VS2,61.7,57.0,6.21,6.11,3.8,London
478,4875.0,1.24,Ideal,J,SI1,61.8,57.0,6.92,6.86,4.26,Dubai
479,1628.0,0.51,Very Good,H,VS1,62.3,57.0,5.1,5.12,3.18,Madrid
480,6189.0,1.21,Very Good,H,VS2,62.9,57.0,6.75,6.8,4.26,Luxembourg
481,2016.0,0.7,Good,G,SI1,64.0,55.0,5.62,5.59,3.59,Antwerp
482,4304.0,0.9,Very Good,D,SI1,63.3,57.0,6.12,6.07,3.86,Luxembourg
483,608.0,0.36,Premium,G,SI2,60.8,58.0,4.61,4.57,2.79,Antwerp
484,3199.0,1.02,Premium,H,I1,62.5,60.0,6.41,6.39,4.0,Kimberly
485,6302.0,1.21,Ideal,H,VS2,62.9,57.0,6.8,6.75,4.26,Paris
486,6436.0,1.69,Premium,I,I1,62.4,60.0,7.59,7.56,4.73,New York City
487,1173.0,0.5,Ideal,G,SI1,62.2,56.0,5.13,5.08,3.17,Las Vegas
488,2276.0,0.7,Very Good,H,VS2,62.3,56.0,5.66,5.7,3.54,Surat
489,2610.0,0.72,Very Good,E,SI1,57.9,58.0,5.92,5.96,3.44,Dubai
490,2973.0,0.75,Ideal,G,VS1,62.3,57.0,5.83,5.86,3.64,Paris
491,3612.0,1.0,Premium,E,SI2,59.9,55.0,6.48,6.4,3.86,Surat
492,555.0,0.34,Ideal,I,VS1,62.0,56.0,4.5,4.53,2.8,Madrid
493,1294.0,0.49,Good,F,VS1,58.5,61.5,5.18,5.21,3.04,Paris
494,11390.0,2.02,Very Good,I,SI2,63.3,59.0,7.93,8.0,5.04,Luxembourg
495,1583.0,0.5,Very Good,E,VS2,63.4,58.0,5.08,5.05,3.21,Kimberly
496,2115.0,0.61,Ideal,E,VS2,59.7,57.0,5.57,5.52,3.31,London
497,2423.0,0.7,Very Good,F,SI1,63.2,57.0,5.68,5.62,3.57,New York City
498,3749.0,1.03,Premium,I,SI1,62.0,58.0,6.46,6.41,3.99,Luxembourg
499,2670.0,0.72,Ideal,D,SI2,62.7,55.0,5.72,5.7,3.58,New York City
500,559.0,0.32,Ideal,G,VS1,61.8,55.0,4.42,4.45,2.74,Madrid
501,2861.0,0.62,Ideal,G,VVS2,61.6,56.0,5.45,5.48,3.37,Amsterdam
502,9058.0,1.51,Very Good,E,SI2,62.8,59.0,7.24,7.31,4.57,Kimberly
503,5293.0,1.25,Premium,I,SI1,59.7,59.0,6.97,7.03,4.18,Kimberly
504,2454.0,0.71,Very Good,G,VS2,63.5,57.0,5.61,5.64,3.57,London
505,956.0,0.3,Ideal,G,IF,62.1,55.0,4.35,4.31,2.69,Zurich
506,3024.0,0.72,Very Good,G,VS1,60.1,63.0,5.86,5.82,3.51,Madrid
507,767.0,0.35,Premium,E,VS2,60.4,60.0,4.52,4.55,2.74,Antwerp
508,1112.0,0.38,Premium,E,VS2,62.2,59.0,4.67,4.63,2.89,Las Vegas
509,781.0,0.33,Ideal,D,VS2,62.5,56.0,4.43,4.46,2.78,Madrid
510,3388.0,1.1,Premium,H,SI2,59.2,59.0,6.8,6.74,4.01,Dubai
511,693.0,0.33,Very Good,E,SI1,63.1,56.0,4.45,4.42,2.8,Surat
512,5967.0,1.0,Very Good,G,VS2,63.5,59.0,6.33,6.23,3.99,London
513,421.0,0.3,Very Good,H,SI1,60.8,61.0,4.25,4.3,2.6,Dubai
514,5542.0,1.01,Very Good,D,SI1,61.5,61.0,6.37,6.47,3.95,Madrid
515,988.0,0.39,Ideal,F,VVS2,61.6,55.0,4.71,4.74,2.91,Madrid
516,1007.0,0.41,Ideal,D,VS2,61.5,57.0,4.77,4.79,2.94,Luxembourg
517,605.0,0.3,Ideal,G,VS1,61.5,57.0,4.31,4.34,2.66,Antwerp
518,625.0,0.41,Ideal,E,SI2,61.8,54.0,4.78,4.8,2.96,Madrid
519,866.0,0.38,Ideal,E,VS2,60.1,56.0,4.69,4.72,2.83,Luxembourg
520,1619.0,0.51,Ideal,D,SI1,62.6,57.0,5.11,5.08,3.19,London
521,2624.0,0.73,Very Good,F,SI2,61.7,60.0,5.71,5.8,3.55,Zurich
522,955.0,0.33,Ideal,F,VVS1,61.8,57.0,4.44,4.46,2.75,Zurich
523,7370.0,1.52,Good,J,VS2,63.5,58.0,7.24,7.28,4.61,Tel Aviv
524,6586.0,1.05,Very Good,E,VS2,63.5,57.0,6.51,6.46,4.12,New York City
525,18795.0,2.0,Premium,I,VS1,60.8,59.0,8.13,8.02,4.91,Kimberly
526,1813.0,0.53,Ideal,E,VS2,61.4,56.0,5.24,5.21,3.21,Kimberly
527,458.0,0.23,Good,F,VVS1,58.1,52.0,4.03,4.1,2.36,Antwerp
528,2618.0,0.72,Very Good,E,SI1,62.5,58.0,5.68,5.72,3.56,Paris
529,3575.0,1.0,Fair,E,SI2,65.1,59.0,6.3,6.23,4.08,Madrid
530,982.0,0.4,Premium,D,VS2,61.7,59.0,4.73,4.76,2.93,Madrid
531,5430.0,1.21,Premium,G,SI2,60.3,58.0,6.9,6.96,4.18,London
532,15688.0,1.51,Ideal,F,VS2,62.4,53.0,7.37,7.32,4.58,London
533,904.0,0.41,Premium,E,SI1,61.8,60.0,4.78,4.74,2.94,London
534,1193.0,0.53,Premium,H,SI1,60.9,60.0,5.26,5.19,3.18,Surat
535,1865.0,0.5,Ideal,G,VVS1,62.1,53.5,5.08,5.13,3.17,Las Vegas
536,18709.0,2.0,Very Good,E,SI1,60.5,59.0,8.09,8.14,4.94,Tel Aviv
537,959.0,0.35,Ideal,G,IF,60.7,57.0,4.59,4.61,2.79,Tel Aviv
538,665.0,0.3,Ideal,H,VVS1,62.2,55.0,4.3,4.32,2.68,Surat
539,7277.0,1.19,Premium,H,VS1,62.4,59.0,6.79,6.73,4.22,Las Vegas
540,2475.0,0.7,Premium,E,SI2,62.8,59.0,5.69,5.64,3.56,Kimberly
541,702.0,0.32,Ideal,E,VS2,62.0,55.0,4.39,4.41,2.73,Luxembourg
542,7414.0,1.32,Ideal,G,SI1,61.9,57.0,7.05,7.01,4.35,Dubai
543,6343.0,1.22,Ideal,E,SI2,62.7,57.0,6.84,6.81,4.28,Antwerp
544,713.0,0.32,Ideal,D,VS2,61.3,57.0,4.44,4.46,2.73,Madrid
545,17761.0,1.87,Ideal,H,VS1,59.7,60.0,7.98,8.04,4.78,Madrid
546,720.0,0.32,Premium,G,VS2,62.3,58.0,4.41,4.36,2.73,Luxembourg
547,5812.0,1.01,Very Good,D,SI1,61.8,58.0,6.33,6.38,3.93,Antwerp
548,504.0,0.32,Ideal,J,VS2,62.2,57.0,4.38,4.36,2.72,Amsterdam
549,9467.0,1.51,Premium,I,VS1,62.3,60.0,7.28,7.32,4.55,Amsterdam
550,1009.0,0.39,Premium,H,VS1,61.7,57.0,4.68,4.65,2.88,Surat
551,1052.0,0.33,Ideal,E,VVS1,61.5,56.0,4.49,4.46,2.75,Dubai
552,561.0,0.32,Premium,I,VVS2,60.7,59.0,4.4,4.43,2.68,Dubai
553,4633.0,1.08,Ideal,J,SI1,62.1,55.0,6.54,6.57,4.07,Kimberly
554,5882.0,1.01,Premium,E,VS2,59.3,59.0,6.59,6.54,3.89,Surat
555,1817.0,0.57,Very Good,G,VS1,61.0,55.0,5.36,5.43,3.28,London
556,8637.0,1.02,Ideal,F,VS1,62.0,57.0,6.49,6.44,4.01,Kimberly
557,10283.0,1.01,Ideal,E,VVS2,61.4,56.0,6.49,6.45,3.97,Luxembourg
558,5839.0,1.01,Very Good,G,VS2,61.6,56.0,6.4,6.46,3.96,London
559,982.0,0.4,Premium,D,VS2,62.4,59.0,4.7,4.72,2.94,Surat
560,4620.0,1.1,Ideal,H,SI2,62.6,56.0,6.65,6.57,4.14,Dubai
561,2241.0,0.63,Very Good,G,VS1,59.9,57.0,5.57,5.62,3.35,Amsterdam
562,2753.0,0.76,Premium,I,VS1,59.3,62.0,5.93,5.85,3.49,Luxembourg
563,4641.0,1.01,Good,G,SI1,62.8,58.0,6.36,6.29,3.97,London
564,844.0,0.3,Ideal,E,VS2,61.2,55.0,4.35,4.31,2.65,Luxembourg
565,2274.0,0.54,Ideal,G,VS1,60.7,57.0,5.29,5.26,3.2,Dubai
566,2030.0,0.55,Premium,E,VS2,62.3,60.0,5.26,5.18,3.25,Zurich
567,15433.0,2.3,Ideal,G,SI2,61.6,57.0,8.47,8.41,5.2,Amsterdam
568,4435.0,1.02,Premium,G,SI1,62.2,58.0,6.44,6.48,4.02,Amsterdam
569,447.0,0.31,Ideal,I,VS2,62.1,53.7,4.37,4.4,2.72,Madrid
570,574.0,0.3,Premium,G,SI1,61.6,59.0,4.28,4.26,2.63,London
571,4381.0,0.9,Very Good,H,VS2,63.0,57.0,6.09,6.13,3.85,Zurich
572,791.0,0.41,Very Good,D,SI1,62.9,58.0,4.7,4.75,2.97,Dubai
573,601.0,0.3,Ideal,F,VS2,62.0,53.7,4.31,4.33,2.68,Las Vegas
574,6905.0,1.52,Fair,I,SI2,64.7,58.0,7.19,7.22,4.66,Tel Aviv
575,2352.0,0.74,Very Good,I,SI1,63.8,58.0,5.72,5.76,3.66,Madrid
576,5027.0,1.05,Ideal,H,SI1,62.5,56.0,6.52,6.43,4.05,Amsterdam
577,1056.0,0.37,Ideal,G,IF,62.1,54.0,4.6,4.64,2.87,Antwerp
578,9478.0,1.24,Ideal,F,VS2,62.0,57.0,6.83,6.89,4.25,Luxembourg
579,724.0,0.34,Very Good,F,VVS2,59.6,60.0,4.54,4.59,2.72,Antwerp
580,844.0,0.3,Ideal,G,IF,61.0,56.0,4.34,4.37,2.65,Dubai
581,3599.0,1.02,Very Good,J,SI2,63.4,56.0,6.42,6.36,4.05,Paris
582,1014.0,0.32,Ideal,D,VVS2,62.2,56.0,4.41,4.37,2.73,Antwerp
583,2050.0,0.67,Premium,G,VS2,61.0,57.0,5.68,5.63,3.45,New York City
584,2569.0,0.7,Very Good,E,SI1,59.1,62.0,5.74,5.8,3.41,London
585,1678.0,0.53,Very Good,E,VS2,63.5,59.0,5.17,5.13,3.27,Surat
586,2695.0,0.7,Very Good,E,VS1,63.4,62.0,5.64,5.56,3.55,Las Vegas
587,4246.0,0.9,Premium,H,VS2,60.4,59.0,6.27,6.24,3.78,Zurich
588,7324.0,1.02,Ideal,G,VS1,61.0,57.0,6.48,6.5,3.96,Antwerp
589,2155.0,0.7,Premium,H,SI1,62.0,58.0,5.65,5.71,3.52,Dubai
590,5111.0,1.03,Ideal,G,SI1,60.1,59.0,6.6,6.57,3.96,Antwerp
591,1858.0,0.5,Ideal,G,VVS2,62.8,57.0,5.07,5.05,3.18,Paris
592,6543.0,1.27,Ideal,E,VS2,61.8,55.0,7.03,6.92,4.31,Antwerp
593,10947.0,1.53,Ideal,G,SI1,60.1,57.0,7.46,7.57,4.52,Madrid
594,3112.0,0.91,Very Good,J,VS2,61.6,58.0,6.23,6.28,3.85,Kimberly
595,4077.0,1.04,Ideal,H,SI2,59.6,56.0,6.64,6.59,3.94,Las Vegas
596,4184.0,0.65,Ideal,E,IF,62.3,56.0,5.52,5.56,3.45,Antwerp
