,price,carat,depth,table,x,y,z,city,clarity,color,cut
312,4592,0.9,62.3,59.0,6.12,6.17,3.83,Kimberly,VS1,H,Very Good
313,14236,1.36,62.6,58.0,7.06,7.21,4.47,Tel Aviv,VVS2,D,Very Good
314,1163,0.54,63.8,54.0,5.17,5.18,3.3,Antwerp,SI2,E,Good
315,6036,1.16,62.2,54.0,6.72,6.75,4.19,Madrid,SI1,H,Ideal
316,904,0.43,61.5,56.0,4.85,4.89,2.99,New York City,VS2,F,Ideal
317,3294,1.01,64.6,59.0,6.22,6.18,4.01,Antwerp,SI2,E,Fair
318,4508,0.9,63.3,59.0,6.03,6.07,3.83,London,VS1,F,Good
319,2376,0.71,61.4,56.0,5.73,5.77,3.53,New York City,SI1,I,Ideal
320,1095,0.32,62.6,55.0,4.38,4.41,2.75,London,IF,E,Ideal
321,967,0.38,59.1,58.0,4.71,4.76,2.8,Madrid,VVS1,H,Very Good
322,485,0.24,61.3,58.0,3.99,4.03,2.46,London,VVS2,D,Very Good
323,3669,0.9,63.7,60.0,6.11,6.07,3.88,Zurich,SI1,G,Good
324,878,0.41,61.9,55.0,4.82,4.78,2.97,Kimberly,VS1,I,Ideal
325,1914,0.7,61.8,62.0,5.69,5.64,3.5,Luxembourg,SI1,I,Premium
326,1262,0.5,60.1,60.0,5.13,5.05,3.06,Tel Aviv,SI2,E,Premium
327,5646,1.01,62.3,58.0,6.35,6.42,3.98,Tel Aviv,SI1,F,Ideal
328,9414,1.7,62.5,57.0,7.6,7.63,4.76,Luxembourg,VS2,J,Ideal
329,1244,0.52,63.3,57.0,5.08,5.11,3.22,Dubai,SI1,G,Good
330,1059,0.4,58.5,60.0,4.82,4.86,2.83,London,VVS2,E,Good
331,5624,1.21,62.6,56.0,6.84,6.77,4.26,Kimberly,SI2,H,Ideal
332,3481,0.9,62.3,61.0,6.15,6.17,3.84,Zurich,SI2,H,Very Good
333,3003,0.65,59.9,58.0,5.69,5.63,3.39,Dubai,VVS2,D,Premium
334,3853,1.01,58.8,57.0,6.57,6.63,3.88,London,SI1,J,Good
335,3332,0.92,62.4,56.0,6.23,6.19,3.88,Las Vegas,VS1,J,Ideal
336,1052,0.33,61.7,55.0,4.47,4.45,2.75,Paris,IF,G,Ideal
337,1593,0.51,61.1,55.0,5.22,5.16,3.17,Zurich,SI1,F,Ideal
338,9039,1.04,61.3,58.0,6.52,6.43,3.97,Tel Aviv,IF,G,Premium
339,4340,1.07,64.6,60.0,6.35,6.4,4.12,Dubai,SI2,G,Very Good
340,2456,0.71,63.5,57.0,5.65,5.68,3.6,Paris,VVS1,I,Very Good
341,3454,0.78,61.4,57.0,5.91,5.94,3.64,Antwerp,SI2,D,Ideal
342,4133,0.9,61.9,55.0,6.22,6.19,3.84,New York City,VS2,H,Ideal
343,3153,0.92,62.0,64.0,6.2,6.16,3.83,Dubai,SI2,E,Good
344,1218,0.43,61.8,55.0,4.88,4.9,3.02,Amsterdam,VS1,I,Ideal
345,545,0.3,61.2,55.0,4.35,4.38,2.67,London,VS2,G,Ideal
346,2693,0.7,62.5,55.0,5.73,5.7,3.57,Dubai,VS2,E,Ideal
347,842,0.32,61.5,58.0,4.36,4.42,2.7,London,VVS2,E,Premium
348,1733,0.46,62.1,56.0,4.96,4.93,3.07,New York City,IF,G,Ideal
349,665,0.3,61.8,57.0,4.29,4.32,2.66,Antwerp,VVS2,G,Ideal
350,832,0.38,62.2,54.6,4.62,4.66,2.89,Paris,VVS2,H,Ideal
351,18115,2.04,62.5,61.0,8.08,8.04,5.04,Madrid,SI1,H,Premium
352,1244,0.47,60.3,61.0,5.05,5.04,3.04,Tel Aviv,VS1,H,Premium
353,1857,0.53,61.7,55.0,5.21,5.23,3.22,London,VS2,D,Ideal
354,2863,0.71,61.0,55.0,5.79,5.75,3.52,New York City,VS2,E,Ideal
355,709,0.45,61.9,54.0,4.91,4.95,3.05,Dubai,SI2,G,Ideal
356,4368,1.04,61.8,60.0,6.51,6.47,4.01,Paris,SI1,I,Premium
357,4370,1.02,62.5,59.0,6.42,6.37,4.0,Paris,SI2,G,Premium
358,2453,0.75,63.8,55.0,5.74,5.8,3.68,Paris,SI2,E,Good
359,1153,0.41,60.6,59.0,4.8,4.77,2.9,Antwerp,VS1,E,Premium
360,1333,0.4,62.4,57.0,4.67,4.72,2.93,Zurich,VVS1,E,Ideal
361,1828,0.7,70.6,56.0,5.45,5.35,3.81,London,SI2,E,Fair
362,6777,1.08,60.6,58.0,6.65,6.71,4.05,Surat,VS2,G,Very Good
363,1273,0.55,62.0,56.0,5.27,5.22,3.25,Paris,SI2,E,Ideal
364,625,0.31,62.9,56.0,4.3,4.32,2.71,Paris,VS2,F,Very Good
365,552,0.3,59.7,59.0,4.34,4.37,2.6,London,SI1,D,Premium
366,876,0.41,62.3,58.0,4.77,4.74,2.96,Madrid,SI2,D,Premium
367,2624,0.76,60.3,60.0,5.86,5.89,3.54,Las Vegas,SI2,F,Ideal
368,1235,0.44,60.9,59.0,4.9,4.96,3.0,Kimberly,VVS1,G,Premium
369,1967,0.64,62.2,55.0,5.51,5.55,3.44,Antwerp,SI1,D,Very Good
370,779,0.3,62.2,54.4,4.3,4.32,2.68,Amsterdam,VVS2,E,Ideal
371,920,0.38,61.4,56.0,4.66,4.69,2.87,Paris,VS1,E,Ideal
372,1397,0.4,62.8,57.0,4.71,4.65,2.94,Dubai,VVS1,E,Ideal
373,936,0.32,61.6,55.0,4.42,4.41,2.72,Paris,VVS2,G,Ideal
374,12738,1.51,59.5,57.0,7.56,7.46,4.47,Dubai,SI1,D,Ideal
375,5040,1.2,61.8,55.0,6.81,6.76,4.19,Kimberly,VS1,J,Ideal
376,4565,1.09,61.4,55.0,6.61,6.67,4.08,Amsterdam,SI1,J,Ideal
377,3999,1.01,60.6,57.0,6.51,6.56,3.96,Tel Aviv,SI1,I,Ideal
378,8414,1.2,62.8,54.0,6.75,6.79,4.25,Las Vegas,VS2,G,Ideal
379,6794,1.01,59.0,62.0,6.56,6.6,3.88,Dubai,VS1,F,Good
380,1240,0.54,62.2,56.0,5.26,5.19,3.25,Antwerp,SI1,H,Ideal
381,10519,1.51,60.6,59.0,7.45,7.41,4.5,Antwerp,SI1,H,Premium
382,622,0.3,59.7,57.0,4.37,4.43,2.62,London,VVS2,E,Very Good
383,16431,2.05,62.5,58.0,8.12,8.08,5.06,Kimberly,SI2,H,Premium
384,5353,1.03,59.4,60.0,6.61,6.66,3.94,Paris,SI1,G,Very Good
385,6097,1.01,59.9,61.0,6.5,6.46,3.88,London,VS2,F,Premium
386,999,0.41,61.8,57.0,4.78,4.76,2.95,Madrid,VS2,E,Ideal
387,5446,1.31,59.4,60.0,7.06,7.12,4.21,Kimberly,SI1,J,Premium
388,4295,1.0,60.8,60.0,6.45,6.41,3.91,Dubai,SI2,D,Premium
389,789,0.31,61.8,54.0,4.39,4.41,2.72,Kimberly,VVS1,G,Ideal
390,10512,1.14,62.3,55.0,6.68,6.71,4.17,London,VVS2,E,Ideal
391,926,0.39,61.5,56.0,4.7,4.73,2.9,Paris,VVS1,H,Very Good
392,3131,0.7,61.2,60.0,5.73,5.77,3.52,Zurich,VS2,D,Very Good
393,1167,0.31,60.2,59.0,4.39,4.42,2.65,New York City,IF,D,Premium
394,5842,1.17,62.7,57.0,6.7,6.72,4.21,Luxembourg,SI2,D,Ideal
395,396,0.31,62.2,55.0,4.32,4.36,2.7,Surat,VS2,J,Ideal
396,984,0.5,63.1,55.0,5.09,5.02,3.19,Dubai,SI1,H,Very Good
397,1815,0.52,60.7,58.0,5.21,5.17,3.15,Paris,VS2,E,Premium
398,605,0.3,63.6,57.0,4.23,4.26,2.7,Madrid,VS1,G,Good
399,5113,1.01,63.2,59.0,6.36,6.32,4.01,Las Vegas,SI1,G,Very Good
400,2136,0.7,62.2,58.0,5.63,5.66,3.51,Zurich,SI1,I,Very Good
401,594,0.33,61.0,61.0,4.46,4.43,2.71,Tel Aviv,VS2,I,Premium
402,7362,1.2,60.3,57.0,6.98,6.84,4.17,Antwerp,SI1,E,Premium
403,1357,0.52,63.6,62.0,5.07,4.96,3.2,Zurich,SI1,F,Good
404,664,0.29,63.1,57.0,4.22,4.3,2.69,Madrid,VVS2,F,Very Good
405,4205,0.84,59.9,54.0,6.2,6.23,3.72,Madrid,SI1,D,Very Good
406,5491,1.06,59.6,60.0,6.61,6.68,3.96,Surat,SI1,F,Very Good
407,568,0.36,62.1,56.0,4.55,4.59,2.84,Madrid,VS1,I,Ideal
408,4641,1.12,62.0,57.0,6.68,6.61,4.12,Surat,SI2,H,Premium
409,7665,1.01,63.6,57.0,6.41,6.35,4.06,New York City,VS1,E,Good
410,2608,0.81,64.1,59.0,5.89,5.85,3.76,Kimberly,I1,E,Good
411,2777,0.7,61.3,58.0,5.71,5.68,3.49,Luxembourg,SI1,E,Premium
412,733,0.44,61.9,57.0,4.9,4.92,3.04,Las Vegas,SI1,H,Ideal
413,8602,1.2,62.8,58.0,6.84,6.75,4.27,Dubai,VS1,G,Premium
414,743,0.41,61.5,55.0,4.78,4.81,2.95,Las Vegas,VS2,H,Ideal
415,706,0.32,63.8,55.0,4.36,4.35,2.78,New York City,SI1,D,Good
416,1918,0.7,62.7,56.0,5.64,5.68,3.55,Amsterdam,SI1,I,Very Good
417,6332,1.26,62.2,58.0,6.88,6.92,4.29,Paris,VS1,J,Ideal
418,1333,0.4,62.6,56.0,4.7,4.73,2.95,Tel Aviv,VVS1,E,Ideal
419,7130,1.23,62.2,55.0,6.81,6.85,4.25,New York City,VS2,H,Ideal
420,9384,1.5,63.1,57.0,7.29,7.25,4.59,Paris,SI2,G,Very Good
421,5759,1.01,61.9,56.0,6.33,6.41,3.94,Dubai,SI1,E,Very Good
422,13156,2.75,60.9,57.0,9.04,8.98,5.49,New York City,I1,D,Ideal
423,847,0.42,60.6,58.0,4.83,4.88,2.94,Luxembourg,VS2,G,Premium
424,1963,0.51,61.4,56.0,5.14,5.15,3.16,New York City,VVS1,G,Ideal
425,7987,1.55,61.7,54.0,7.42,7.55,4.62,Antwerp,SI1,J,Ideal
426,666,0.4,62.6,58.0,4.68,4.72,2.94,Paris,SI1,H,Very Good
427,3189,0.73,61.8,56.0,5.8,5.76,3.57,Surat,SI1,D,Ideal
428,628,0.31,63.1,57.0,4.32,4.27,2.71,Zurich,VS2,H,Very Good
429,1148,0.36,62.5,60.0,4.53,4.49,2.82,Las Vegas,IF,G,Premium
430,14112,1.51,62.3,59.0,7.29,7.34,4.56,Dubai,VS2,D,Very Good
431,5206,1.03,60.9,56.0,6.52,6.59,3.99,Kimberly,VS1,I,Ideal
432,2200,0.78,62.8,56.0,5.9,5.86,3.69,Kimberly,SI2,F,Premium
433,2797,0.8,63.4,60.0,5.92,5.82,3.72,Tel Aviv,VS2,H,Very Good
434,3162,0.7,61.0,58.0,5.74,5.76,3.51,Surat,VS1,F,Ideal
435,2454,0.54,62.0,55.0,5.24,5.25,3.25,Kimberly,VVS2,F,Ideal
436,4405,0.93,58.8,61.0,6.36,6.39,3.75,Surat,SI1,G,Good
437,1712,0.52,61.3,55.0,5.18,5.2,3.18,Madrid,VS2,E,Ideal
438,1591,0.56,62.3,53.0,5.31,5.28,3.3,Las Vegas,SI1,G,Ideal
439,3180,0.72,60.8,58.0,5.77,5.8,3.52,Zurich,VVS1,H,Ideal
440,3464,0.73,61.6,56.0,5.78,5.82,3.57,Tel Aviv,VS2,D,Ideal
441,5851,1.15,62.6,58.0,6.71,6.65,4.18,London,SI1,G,Premium
442,574,0.3,60.1,62.0,4.37,4.35,2.62,Amsterdam,SI1,G,Premium
443,2055,0.66,59.0,62.0,5.66,5.72,3.35,Antwerp,VS1,G,Good
444,798,0.35,62.6,57.0,4.45,4.47,2.79,Kimberly,VVS1,H,Very Good
445,3696,1.2,58.6,57.0,6.96,7.01,4.09,Kimberly,I1,H,Very Good
446,754,0.35,62.8,54.0,4.5,4.54,2.84,Paris,VS1,F,Ideal
447,1153,0.41,61.7,57.0,4.8,4.76,2.95,Las Vegas,VS1,E,Ideal
448,4355,0.97,64.5,61.0,6.16,6.21,3.99,Antwerp,VS2,I,Good
449,4642,0.91,62.0,56.0,6.2,6.22,3.85,Las Vegas,SI2,F,Ideal
450,1851,0.57,61.3,56.0,5.34,5.36,3.28,Surat,VS1,G,Ideal
451,764,0.3,61.7,57.0,4.31,4.35,2.67,Tel Aviv,VVS1,G,Ideal
452,561,0.32,61.8,57.0,4.38,4.42,2.72,Surat,VS2,G,Ideal
453,4379,0.9,61.4,58.0,6.18,6.23,3.81,Kimberly,SI1,F,Very Good
454,947,0.41,63.8,56.0,4.72,4.68,3.0,Kimberly,SI1,D,Good
455,6532,1.27,62.2,59.0,6.92,6.87,4.29,Amsterdam,VS1,I,Premium
456,3763,0.92,62.9,58.0,6.18,6.22,3.9,Surat,SI2,F,Very Good
457,3301,0.71,61.8,57.0,5.69,5.74,3.53,Tel Aviv,VS2,E,Ideal
458,5993,1.09,62.3,57.0,6.63,6.53,4.1,Tel Aviv,VS2,H,Premium
459,1719,0.55,61.6,60.0,5.23,5.27,3.23,Madrid,VS2,E,Very Good
460,625,0.31,62.1,55.0,4.33,4.36,2.7,New York City,VS1,G,Ideal
461,4832,1.02,61.8,57.0,6.49,6.43,3.99,Amsterdam,SI2,F,Ideal
462,1007,0.41,61.9,55.0,4.76,4.8,2.96,Luxembourg,VS1,F,Ideal
463,2611,0.9,61.8,57.0,6.13,6.2,3.81,Surat,I1,F,Ideal
464,12059,1.24,62.0,57.0,6.86,6.91,4.27,London,VVS2,F,Ideal
465,3662,0.9,60.8,60.0,6.21,6.25,3.79,Zurich,SI2,E,Premium
466,4437,1.15,63.8,57.0,6.65,6.6,4.23,Surat,SI2,F,Good
467,13761,1.74,61.5,55.0,7.79,7.73,4.77,New York City,VS2,H,Ideal
468,487,0.28,62.7,58.0,4.14,4.15,2.6,Amsterdam,VS2,F,Very Good
469,3160,0.9,62.9,57.0,6.09,6.16,3.85,Madrid,SI2,H,Very Good
470,10914,1.57,59.5,58.0,7.56,7.61,4.51,Antwerp,SI1,G,Premium
471,454,0.25,62.5,55.0,4.0,4.02,2.51,Antwerp,VS1,G,Ideal
472,5607,1.29,61.6,58.0,6.96,6.99,4.3,Antwerp,SI1,J,Ideal
473,1241,0.41,61.2,62.0,4.78,4.76,2.92,Luxembourg,VVS1,E,Premium
474,4181,0.85,60.7,57.0,6.11,6.14,3.72,London,SI1,E,Ideal
475,504,0.24,60.7,57.0,4.02,4.05,2.44,Surat,VVS1,H,Ideal
476,8743,1.15,62.1,55.0,6.69,6.74,4.17,Paris,VVS2,F,Ideal
477,4637,0.9,61.7,57.0,6.21,6.11,3.8,London,VS2,G,Premium
478,4875,1.24,61.8,57.0,6.92,6.86,4.26,Dubai,SI1,J,Ideal
479,1628,0.51,62.3,57.0,5.1,5.12,3.18,Madrid,VS1,H,Very Good
480,6189,1.21,62.9,57.0,6.75,6.8,4.26,Luxembourg,VS2,H,Very Good
481,2016,0.7,64.0,55.0,5.62,5.59,3.59,Antwerp,SI1,G,Good
482,4304,0.9,63.3,57.0,6.12,6.07,3.86,Luxembourg,SI1,D,Very Good
483,608,0.36,60.8,58.0,4.61,4.57,2.79,Antwerp,SI2,G,Premium
484,3199,1.02,62.5,60.0,6.41,6.39,4.0,Kimberly,I1,H,Premium
485,6302,1.21,62.9,57.0,6.8,6.75,4.26,Paris,VS2,H,Ideal
486,6436,1.69,62.4,60.0,7.59,7.56,4.73,New York City,I1,I,Premium
487,1173,0.5,62.2,56.0,5.13,5.08,3.17,Las Vegas,SI1,G,Ideal
488,2276,0.7,62.3,56.0,5.66,5.7,3.54,Surat,VS2,H,Very Good
489,2610,0.72,57.9,58.0,5.92,5.96,3.44,Dubai,SI1,E,Very Good
490,2973,0.75,62.3,57.0,5.83,5.86,3.64,Paris,VS1,G,Ideal
491,3612,1.0,59.9,55.0,6.48,6.4,3.86,Surat,SI2,E,Premium
492,555,0.34,62.0,56.0,4.5,4.53,2.8,Madrid,VS1,I,Ideal
493,1294,0.49,58.5,61.5,5.18,5.21,3.04,Paris,VS1,F,Good
494,11390,2.02,63.3,59.0,7.93,8.0,5.04,Luxembourg,SI2,I,Very Good
495,1583,0.5,63.4,58.0,5.08,5.05,3.21,Kimberly,VS2,E,Very Good
496,2115,0.61,59.7,57.0,5.57,5.52,3.31,London,VS2,E,Ideal
497,2423,0.7,63.2,57.0,5.68,5.62,3.57,New York City,SI1,F,Very Good
498,3749,1.03,62.0,58.0,6.46,6.41,3.99,Luxembourg,SI1,I,Premium
499,2670,0.72,62.7,55.0,5.72,5.7,3.58,New York City,SI2,D,Ideal
500,559,0.32,61.8,55.0,4.42,4.45,2.74,Madrid,VS1,G,Ideal
501,2861,0.62,61.6,56.0,5.45,5.48,3.37,Amsterdam,VVS2,G,Ideal
502,9058,1.51,62.8,59.0,7.24,7.31,4.57,Kimberly,SI2,E,Very Good
503,5293,1.25,59.7,59.0,6.97,7.03,4.18,Kimberly,SI1,I,Premium
504,2454,0.71,63.5,57.0,5.61,5.64,3.57,London,VS2,G,Very Good
505,956,0.3,62.1,55.0,4.35,4.31,2.69,Zurich,IF,G,Ideal
506,3024,0.72,60.1,63.0,5.86,5.82,3.51,Madrid,VS1,G,Very Good
507,767,0.35,60.4,60.0,4.52,4.55,2.74,Antwerp,VS2,E,Premium
508,1112,0.38,62.2,59.0,4.67,4.63,2.89,Las Vegas,VS2,E,Premium
509,781,0.33,62.5,56.0,4.43,4.46,2.78,Madrid,VS2,D,Ideal
510,3388,1.1,59.2,59.0,6.8,6.74,4.01,Dubai,SI2,H,Premium
511,693,0.33,63.1,56.0,4.45,4.42,2.8,Surat,SI1,E,Very Good
512,5967,1.0,63.5,59.0,6.33,6.23,3.99,London,VS2,G,Very Good
513,421,0.3,60.8,61.0,4.25,4.3,2.6,Dubai,SI1,H,Very Good
514,5542,1.01,61.5,61.0,6.37,6.47,3.95,Madrid,SI1,D,Very Good
515,988,0.39,61.6,55.0,4.71,4.74,2.91,Madrid,VVS2,F,Ideal
516,1007,0.41,61.5,57.0,4.77,4.79,2.94,Luxembourg,VS2,D,Ideal
517,605,0.3,61.5,57.0,4.31,4.34,2.66,Antwerp,VS1,G,Ideal
518,625,0.41,61.8,54.0,4.78,4.8,2.96,Madrid,SI2,E,Ideal
519,866,0.38,60.1,56.0,4.69,4.72,2.83,Luxembourg,VS2,E,Ideal
520,1619,0.51,62.6,57.0,5.11,5.08,3.19,London,SI1,D,Ideal
521,2624,0.73,61.7,60.0,5.71,5.8,3.55,Zurich,SI2,F,Very Good
522,955,0.33,61.8,57.0,4.44,4.46,2.75,Zurich,VVS1,F,Ideal
523,7370,1.52,63.5,58.0,7.24,7.28,4.61,Tel Aviv,VS2,J,Good
524,6586,1.05,63.5,57.0,6.51,6.46,4.12,New York City,VS2,E,Very Good
525,18795,2.0,60.8,59.0,8.13,8.02,4.91,Kimberly,VS1,I,Premium
526,1813,0.53,61.4,56.0,5.24,5.21,3.21,Kimberly,VS2,E,Ideal
527,458,0.23,58.1,52.0,4.03,4.1,2.36,Antwerp,VVS1,F,Good
528,2618,0.72,62.5,58.0,5.68,5.72,3.56,Paris,SI1,E,Very Good
529,3575,1.0,65.1,59.0,6.3,6.23,4.08,Madrid,SI2,E,Fair
530,982,0.4,61.7,59.0,4.73,4.76,2.93,Madrid,VS2,D,Premium
531,5430,1.21,60.3,58.0,6.9,6.96,4.18,London,SI2,G,Premium
532,15688,1.51,62.4,53.0,7.37,7.32,4.58,London,VS2,F,Ideal
533,904,0.41,61.8,60.0,4.78,4.74,2.94,London,SI1,E,Premium
534,1193,0.53,60.9,60.0,5.26,5.19,3.18,Surat,SI1,H,Premium
535,1865,0.5,62.1,53.5,5.08,5.13,3.17,Las Vegas,VVS1,G,Ideal
536,18709,2.0,60.5,59.0,8.09,8.14,4.94,Tel Aviv,SI1,E,Very Good
537,959,0.35,60.7,57.0,4.59,4.61,2.79,Tel Aviv,IF,G,Ideal
538,665,0.3,62.2,55.0,4.3,4.32,2.68,Surat,VVS1,H,Ideal
539,7277,1.19,62.4,59.0,6.79,6.73,4.22,Las Vegas,VS1,H,Premium
540,2475,0.7,62.8,59.0,5.69,5.64,3.56,Kimberly,SI2,E,Premium
541,702,0.32,62.0,55.0,4.39,4.41,2.73,Luxembourg,VS2,E,Ideal
542,7414,1.32,61.9,57.0,7.05,7.01,4.35,Dubai,SI1,G,Ideal
543,6343,1.22,62.7,57.0,6.84,6.81,4.28,Antwerp,SI2,E,Ideal
544,713,0.32,61.3,57.0,4.44,4.46,2.73,Madrid,VS2,D,Ideal
545,17761,1.87,59.7,60.0,7.98,8.04,4.78,Madrid,VS1,H,Ideal
546,720,0.32,62.3,58.0,4.41,4.36,2.73,Luxembourg,VS2,G,Premium
547,5812,1.01,61.8,58.0,6.33,6.38,3.93,Antwerp,SI1,D,Very Good
548,504,0.32,62.2,57.0,4.38,4.36,2.72,Amsterdam,VS2,J,Ideal
549,9467,1.51,62.3,60.0,7.28,7.32,4.55,Amsterdam,VS1,I,Premium
550,1009,0.39,61.7,57.0,4.68,4.65,2.88,Surat,VS1,H,Premium
551,1052,0.33,61.5,56.0,4.49,4.46,2.75,Dubai,VVS1,E,Ideal
552,561,0.32,60.7,59.0,4.4,4.43,2.68,Dubai,VVS2,I,Premium
553,4633,1.08,62.1,55.0,6.54,6.57,4.07,Kimberly,SI1,J,Ideal
554,5882,1.01,59.3,59.0,6.59,6.54,3.89,Surat,VS2,E,Premium
555,1817,0.57,61.0,55.0,5.36,5.43,3.28,London,VS1,G,Very Good
556,8637,1.02,62.0,57.0,6.49,6.44,4.01,Kimberly,VS1,F,Ideal
557,10283,1.01,61.4,56.0,6.49,6.45,3.97,Luxembourg,VVS2,E,Ideal
558,5839,1.01,61.6,56.0,6.4,6.46,3.96,London,VS2,G,Very Good
559,982,0.4,62.4,59.0,4.7,4.72,2.94,Surat,VS2,D,Premium
560,4620,1.1,62.6,56.0,6.65,6.57,4.14,Dubai,SI2,H,Ideal
561,2241,0.63,59.9,57.0,5.57,5.62,3.35,Amsterdam,VS1,G,Very Good
562,2753,0.76,59.3,62.0,5.93,5.85,3.49,Luxembourg,VS1,I,Premium
563,4641,1.01,62.8,58.0,6.36,6.29,3.97,London,SI1,G,Good
564,844,0.3,61.2,55.0,4.35,4.31,2.65,Luxembourg,VS2,E,Ideal
565,2274,0.54,60.7,57.0,5.29,5.26,3.2,Dubai,VS1,G,Ideal
566,2030,0.55,62.3,60.0,5.26,5.18,3.25,Zurich,VS2,E,Premium
567,15433,2.3,61.6,57.0,8.47,8.41,5.2,Amsterdam,SI2,G,Ideal
568,4435,1.02,62.2,58.0,6.44,6.48,4.02,Amsterdam,SI1,G,Premium
569,447,0.31,62.1,53.7,4.37,4.4,2.72,Madrid,VS2,I,Ideal
570,574,0.3,61.6,59.0,4.28,4.26,2.63,London,SI1,G,Premium
571,4381,0.9,63.0,57.0,6.09,6.13,3.85,Zurich,VS2,H,Very Good
572,791,0.41,62.9,58.0,4.7,4.75,2.97,Dubai,SI1,D,Very Good
573,601,0.3,62.0,53.7,4.31,4.33,2.68,Las Vegas,VS2,F,Ideal
574,6905,1.52,64.7,58.0,7.19,7.22,4.66,Tel Aviv,SI2,I,Fair
575,2352,0.74,63.8,58.0,5.72,5.76,3.66,Madrid,SI1,I,Very Good
576,5027,1.05,62.5,56.0,6.52,6.43,4.05,Amsterdam,SI1,H,Ideal
577,1056,0.37,62.1,54.0,4.6,4.64,2.87,Antwerp,IF,G,Ideal
578,9478,1.24,62.0,57.0,6.83,6.89,4.25,Luxembourg,VS2,F,Ideal
579,724,0.34,59.6,60.0,4.54,4.59,2.72,Antwerp,VVS2,F,Very Good
580,844,0.3,61.0,56.0,4.34,4.37,2.65,Dubai,IF,G,Ideal
581,3599,1.02,63.4,56.0,6.42,6.36,4.05,Paris,SI2,J,Very Good
582,1014,0.32,62.2,56.0,4.41,4.37,2.73,Antwerp,VVS2,D,Ideal
583,2050,0.67,61.0,57.0,5.68,5.63,3.45,New York City,VS2,G,Premium
584,2569,0.7,59.1,62.0,5.74,5.8,3.41,London,SI1,E,Very Good
585,1678,0.53,63.5,59.0,5.17,5.13,3.27,Surat,VS2,E,Very Good
586,2695,0.7,63.4,62.0,5.64,5.56,3.55,Las Vegas,VS1,E,Very Good
587,4246,0.9,60.4,59.0,6.27,6.24,3.78,Zurich,VS2,H,Premium
588,7324,1.02,61.0,57.0,6.48,6.5,3.96,Antwerp,VS1,G,Ideal
589,2155,0.7,62.0,58.0,5.65,5.71,3.52,Dubai,SI1,H,Premium
590,5111,1.03,60.1,59.0,6.6,6.57,3.96,Antwerp,SI1,G,Ideal
591,1858,0.5,62.8,57.0,5.07,5.05,3.18,Paris,VVS2,G,Ideal
592,6543,1.27,61.8,55.0,7.03,6.92,4.31,Antwerp,VS2,E,Ideal
593,10947,1.53,60.1,57.0,7.46,7.57,4.52,Madrid,SI1,G,Ideal
594,3112,0.91,61.6,58.0,6.23,6.28,3.85,Kimberly,VS2,J,Very Good
595,4077,1.04,59.6,56.0,6.64,6.59,3.94,Las Vegas,SI2,H,Ideal
596,4184,0.65,62.3,56.0,5.52,5.56,3.45,Antwerp,IF,E,Ideal
597,943,0.43,60.9,57.0,4.88,4.91,2.98,Antwerp,VS1,G,Very Good
598,1694,0.52,61.5,56.0,5.2,5.18,3.19,London,VS2,E,Ideal
599,4639,1.09,63.2,59.0,6.54,6.5,4.12,Tel Aviv,SI1,I,Very Good
600,1957,0.54,61.6,56.0,5.24,5.28,3.24,Kimberly,VS1,G,Ideal
601,1939,0.9,57.4,63.0,6.38,6.33,3.65,Kimberly,I1,H,Good
602,10076,1.73,63.0,57.0,7.64,7.6,4.8,Kimberly,VS2,J,Ideal
603,12833,1.7,63.3,58.0,7.48,7.56,4.76,Surat,VS2,H,Very Good
604,5557,1.05,60.3,60.0,6.66,6.54,3.98,Paris,SI1,F,Premium
605,765,0.34,63.2,55.0,4.49,4.46,2.83,New York City,SI1,E,Very Good
606,936,0.3,61.6,57.0,4.33,4.3,2.66,Antwerp,VS1,E,Ideal
607,3471,0.8,62.1,60.0,5.86,5.92,3.66,New York City,VS2,F,Very Good
608,2555,0.74,60.6,57.0,5.88,5.84,3.55,Madrid,SI2,F,Ideal
609,1041,0.37,61.7,56.0,4.63,4.61,2.85,Amsterdam,VS1,F,Ideal
610,2348,0.7,61.6,55.0,5.7,5.66,3.5,Antwerp,SI1,F,Premium
611,1094,0.52,61.8,54.0,5.16,5.19,3.2,Zurich,SI1,I,Ideal
612,1214,0.56,61.8,55.0,5.31,5.34,3.29,Las Vegas,SI1,H,Ideal
613,1240,0.33,61.2,56.0,4.47,4.49,2.74,Antwerp,IF,F,Ideal
614,1709,0.55,60.9,56.0,5.3,5.34,3.24,Madrid,VS2,F,Ideal
615,1419,0.41,62.1,54.0,4.75,4.81,2.97,Tel Aviv,IF,E,Ideal
616,6710,1.21,61.5,58.0,6.82,6.78,4.18,New York City,VS2,H,Premium
617,2105,0.6,59.7,60.0,5.55,5.5,3.3,Tel Aviv,VVS2,G,Premium
618,2256,0.71,61.9,63.0,5.69,5.74,3.54,London,SI2,E,Very Good
619,2932,0.7,61.0,57.0,5.8,5.71,3.51,Surat,VVS2,F,Premium
620,10302,1.46,62.3,56.0,7.28,7.2,4.51,Surat,VS2,G,Ideal
621,604,0.32,60.6,57.0,4.45,4.49,2.71,New York City,SI1,F,Ideal
622,2958,0.79,62.2,57.0,5.89,5.94,3.68,Antwerp,VS1,I,Ideal
623,11815,1.54,63.0,59.0,7.36,7.3,4.62,Surat,VS2,G,Premium
624,3011,0.73,60.7,55.0,5.87,5.89,3.57,Surat,VS1,G,Very Good
